frame.time,frame.len,frame.protocols,eth.src,eth.dst,ip.dst,ip.src,ip.flags,ip.ttl,ip.proto,ip.checksum,ip.tos,tcp.srcport,tcp.dstport,tcp.flags,tcp.window_size_value,tcp.window_size_scalefactor,tcp.checksum,tcp.options,tcp.pdu.size,udp.srcport,udp.dstport,label
"Jan 14, 2025 19:29:40.793088000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb756,,44229.0,1883.0,0x0010,502.0,-1.0,0x0328,0101080a6c0d66252733e8ad,,,,Benign
"Jan 14, 2025 19:29:40.793100000 GMT",564,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbb0b,,44229.0,1883.0,0x0018,502.0,-1.0,0x3b75,0101080a6c0d66252733e8ad,7738.0,,,Benign
"Jan 14, 2025 19:29:40.800336000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03c8,,1883.0,44229.0,0x0010,6180.0,-1.0,0xeb60,0101080a2733ff4f6c0d6625,,,,Benign
"Jan 14, 2025 19:29:40.800355000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03c7,,1883.0,44229.0,0x0010,6225.0,-1.0,0xdfe3,0101080a2733ff4f6c0d6625,,,,Benign
"Jan 14, 2025 19:29:40.800361000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03c6,,1883.0,44229.0,0x0010,6270.0,-1.0,0xd81c,0101080a2733ff4f6c0d6625,,,,Benign
"Jan 14, 2025 19:29:41.436813000 GMT",67,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0x14a8,,,,,,,,,,50485.0,53.0,Benign
"Jan 14, 2025 19:29:41.444421000 GMT",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0xd623,,,,,,,,,,53.0,50485.0,Benign
"Jan 14, 2025 19:29:41.444501000 GMT",90,eth:ethertype:ip:udp:ntp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.3,192.168.20.31,0x02,64,17,0xcd29,,,,,,,,,,33877.0,123.0,Benign
"Jan 14, 2025 19:29:41.452788000 GMT",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.3,0x02,61,17,0xc8f1,,,,,,,,,,123.0,33877.0,Benign
"Jan 14, 2025 19:29:47.755110000 GMT",75,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0xff78,,,,,,,,,,32809.0,53.0,Benign
"Jan 14, 2025 19:29:47.755145000 GMT",75,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0xff77,,,,,,,,,,32809.0,53.0,Benign
"Jan 14, 2025 19:29:47.761318000 GMT",91,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0xbf63,,,,,,,,,,53.0,32809.0,Benign
"Jan 14, 2025 19:29:47.761339000 GMT",75,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0xbf72,,,,,,,,,,53.0,32809.0,Benign
"Jan 14, 2025 19:29:47.761448000 GMT",98,eth:ethertype:ip:icmp:data,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,1,0x8fa7,,,,,,,,,,,,Benign
"Jan 14, 2025 19:29:47.766946000 GMT",98,eth:ethertype:ip:icmp:data,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x00,61,1,0x9563,,,,,,,,,,,,Benign
"Jan 14, 2025 19:29:47.767072000 GMT",84,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0x0ea8,,,,,,,,,,50625.0,53.0,Benign
"Jan 14, 2025 19:29:47.772939000 GMT",113,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0xbf46,,,,,,,,,,53.0,50625.0,Benign
"Jan 14, 2025 19:30:05.817639000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbcfa,,44229.0,1883.0,0x0018,502.0,-1.0,0xccd8,0101080a6c0dc7e62733ff4f,2.0,,,Benign
"Jan 14, 2025 19:30:05.823781000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03c3,,1883.0,44229.0,0x0018,6270.0,-1.0,0x448e,0101080a2734610f6c0dc7e6,2.0,,,Benign
"Jan 14, 2025 19:30:05.823816000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbcfb,,44229.0,1883.0,0x0010,502.0,-1.0,0x2b19,0101080a6c0dc7ec2734610f,,,,Benign
"Jan 14, 2025 19:30:35.853637000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbcf8,,44229.0,1883.0,0x0018,502.0,-1.0,0xf5bf,0101080a6c0e3d3a2734610f,2.0,,,Benign
"Jan 14, 2025 19:30:35.860280000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03c2,,1883.0,44229.0,0x0018,6270.0,-1.0,0x59e1,0101080a2734d6636c0e3d3a,2.0,,,Benign
"Jan 14, 2025 19:30:35.860312000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbcf9,,44229.0,1883.0,0x0010,502.0,-1.0,0x406c,0101080a6c0e3d402734d663,,,,Benign
"Jan 14, 2025 19:30:39.555094000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb750,,44229.0,1883.0,0x0010,502.0,-1.0,0x00e3,0101080a6c0e4baf2734d663,,,,Benign
"Jan 14, 2025 19:30:39.555122000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb74f,,44229.0,1883.0,0x0018,502.0,-1.0,0x8f1f,0101080a6c0e4baf2734d663,,,,Benign
"Jan 14, 2025 19:30:39.555134000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb74e,,44229.0,1883.0,0x0010,502.0,-1.0,0xc530,0101080a6c0e4baf2734d663,,,,Benign
"Jan 14, 2025 19:30:39.555154000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb74d,,44229.0,1883.0,0x0018,502.0,-1.0,0x943c,0101080a6c0e4baf2734d663,,,,Benign
"Jan 14, 2025 19:30:39.555166000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb74c,,44229.0,1883.0,0x0010,502.0,-1.0,0xf269,0101080a6c0e4baf2734d663,,,,Benign
"Jan 14, 2025 19:30:39.555179000 GMT",564,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbb01,,44229.0,1883.0,0x0018,502.0,-1.0,0x9107,0101080a6c0e4baf2734d663,7738.0,,,Benign
"Jan 14, 2025 19:30:39.563154000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03c3,,1883.0,44229.0,0x0010,6316.0,-1.0,0x0181,0101080a2734e4d96c0e4baf,,,,Benign
"Jan 14, 2025 19:30:39.563184000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03c2,,1883.0,44229.0,0x0010,6361.0,-1.0,0xf603,0101080a2734e4d96c0e4baf,,,,Benign
"Jan 14, 2025 19:30:39.563193000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03c1,,1883.0,44229.0,0x0010,6406.0,-1.0,0xee3c,0101080a2734e4d96c0e4baf,,,,Benign
"Jan 14, 2025 19:30:41.457849000 GMT",67,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0xc4bf,,,,,,,,,,50090.0,53.0,Benign
"Jan 14, 2025 19:30:41.464430000 GMT",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0x17cc,,,,,,,,,,53.0,50090.0,Benign
"Jan 14, 2025 19:30:41.464533000 GMT",90,eth:ethertype:ip:udp:ntp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.3,192.168.20.31,0x02,64,17,0xa0e5,,,,,,,,,,60540.0,123.0,Benign
"Jan 14, 2025 19:30:41.469778000 GMT",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.3,0x02,61,17,0x856d,,,,,,,,,,123.0,60540.0,Benign
"Jan 14, 2025 19:31:06.581669000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbcf0,,44229.0,1883.0,0x0018,502.0,-1.0,0xdbae,0101080a6c0eb5422734e4d9,2.0,,,Benign
"Jan 14, 2025 19:31:06.588621000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03be,,1883.0,44229.0,0x0018,6406.0,-1.0,0x4b0a,0101080a27354e6b6c0eb542,2.0,,,Benign
"Jan 14, 2025 19:31:06.588646000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbcf1,,44229.0,1883.0,0x0010,502.0,-1.0,0x321c,0101080a6c0eb54927354e6b,,,,Benign
"Jan 14, 2025 19:31:36.618607000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbcee,,44229.0,1883.0,0x0018,502.0,-1.0,0xfcc2,0101080a6c0f2a9727354e6b,2.0,,,Benign
"Jan 14, 2025 19:31:36.625033000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03bd,,1883.0,44229.0,0x0018,6406.0,-1.0,0x605b,0101080a2735c3c06c0f2a97,2.0,,,Benign
"Jan 14, 2025 19:31:36.625062000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbcef,,44229.0,1883.0,0x0010,502.0,-1.0,0x476e,0101080a6c0f2a9d2735c3c0,,,,Benign
"Jan 14, 2025 19:31:39.024512000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb746,,44229.0,1883.0,0x0010,502.0,-1.0,0x58d2,0101080a6c0f33fd2735c3c0,,,,Benign
"Jan 14, 2025 19:31:39.024538000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb745,,44229.0,1883.0,0x0018,502.0,-1.0,0xa3c0,0101080a6c0f33fd2735c3c0,,,,Benign
"Jan 14, 2025 19:31:39.024563000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb744,,44229.0,1883.0,0x0010,502.0,-1.0,0x7210,0101080a6c0f33fd2735c3c0,,,,Benign
"Jan 14, 2025 19:31:39.024575000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb743,,44229.0,1883.0,0x0018,502.0,-1.0,0x2f5c,0101080a6c0f33fd2735c3c0,,,,Benign
"Jan 14, 2025 19:31:39.024585000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb742,,44229.0,1883.0,0x0010,502.0,-1.0,0xb619,0101080a6c0f33fd2735c3c0,,,,Benign
"Jan 14, 2025 19:31:39.024598000 GMT",564,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbaf7,,44229.0,1883.0,0x0018,502.0,-1.0,0xf6b1,0101080a6c0f33fd2735c3c0,7738.0,,,Benign
"Jan 14, 2025 19:31:39.030041000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03be,,1883.0,44229.0,0x0010,6451.0,-1.0,0x121c,0101080a2735cd256c0f33fd,,,,Benign
"Jan 14, 2025 19:31:39.030063000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03bd,,1883.0,44229.0,0x0010,6497.0,-1.0,0x069e,0101080a2735cd256c0f33fd,,,,Benign
"Jan 14, 2025 19:31:39.030071000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03bc,,1883.0,44229.0,0x0010,6542.0,-1.0,0xfed6,0101080a2735cd256c0f33fd,,,,Benign
"Jan 14, 2025 19:31:41.474407000 GMT",67,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0xcca3,,,,,,,,,,37242.0,53.0,Benign
"Jan 14, 2025 19:31:41.479672000 GMT",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0x6588,,,,,,,,,,53.0,37242.0,Benign
"Jan 14, 2025 19:31:41.479760000 GMT",90,eth:ethertype:ip:udp:ntp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.3,192.168.20.31,0x02,64,17,0xd2ea,,,,,,,,,,38004.0,123.0,Benign
"Jan 14, 2025 19:31:41.485035000 GMT",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.3,0x02,61,17,0x770a,,,,,,,,,,123.0,38004.0,Benign
"Jan 14, 2025 19:32:07.052669000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbce6,,44229.0,1883.0,0x0018,502.0,-1.0,0xe8e7,0101080a6c0fa1792735cd25,2.0,,,Benign
"Jan 14, 2025 19:32:07.058766000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03b9,,1883.0,44229.0,0x0018,6542.0,-1.0,0x53d0,0101080a27363aa26c0fa179,2.0,,,Benign
"Jan 14, 2025 19:32:07.058794000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbce7,,44229.0,1883.0,0x0010,502.0,-1.0,0x3b6b,0101080a6c0fa17f27363aa2,,,,Benign
"Jan 14, 2025 19:32:37.088595000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbce4,,44229.0,1883.0,0x0018,502.0,-1.0,0x0612,0101080a6c1016cd27363aa2,2.0,,,Benign
"Jan 14, 2025 19:32:37.094749000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03b8,,1883.0,44229.0,0x0018,6542.0,-1.0,0x6923,0101080a2736aff66c1016cd,2.0,,,Benign
"Jan 14, 2025 19:32:37.094783000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbce5,,44229.0,1883.0,0x0010,502.0,-1.0,0x50be,0101080a6c1016d32736aff6,,,,Benign
"Jan 14, 2025 19:32:40.404555000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb73c,,44229.0,1883.0,0x0010,502.0,-1.0,0xf40d,0101080a6c1023c12736aff6,,,,Benign
"Jan 14, 2025 19:32:40.404593000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb73b,,44229.0,1883.0,0x0010,502.0,-1.0,0x9ff0,0101080a6c1023c12736aff6,,,,Benign
"Jan 14, 2025 19:32:40.404601000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb73a,,44229.0,1883.0,0x0018,502.0,-1.0,0x9dea,0101080a6c1023c12736aff6,,,,Benign
"Jan 14, 2025 19:32:40.404610000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb739,,44229.0,1883.0,0x0010,502.0,-1.0,0x5a82,0101080a6c1023c12736aff6,,,,Benign
"Jan 14, 2025 19:32:40.404621000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb738,,44229.0,1883.0,0x0010,502.0,-1.0,0xe477,0101080a6c1023c12736aff6,,,,Benign
"Jan 14, 2025 19:32:40.404629000 GMT",564,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbaed,,44229.0,1883.0,0x0018,502.0,-1.0,0xf42f,0101080a6c1023c12736aff6,7738.0,,,Benign
"Jan 14, 2025 19:32:40.411327000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03b9,,1883.0,44229.0,0x0010,6587.0,-1.0,0x13c7,0101080a2736bcea6c1023c1,,,,Benign
"Jan 14, 2025 19:32:40.411351000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03b8,,1883.0,44229.0,0x0010,6655.0,-1.0,0x028b,0101080a2736bcea6c1023c1,,,,Benign
"Jan 14, 2025 19:32:40.451241000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03b7,,1883.0,44229.0,0x0010,6678.0,-1.0,0x0059,0101080a2736bd136c1023c1,,,,Benign
"Jan 14, 2025 19:32:41.489452000 GMT",67,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0x998d,,,,,,,,,,51658.0,53.0,Benign
"Jan 14, 2025 19:32:41.495117000 GMT",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0x44ab,,,,,,,,,,53.0,51658.0,Benign
"Jan 14, 2025 19:32:41.495202000 GMT",90,eth:ethertype:ip:udp:ntp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.3,192.168.20.31,0x02,64,17,0xef71,,,,,,,,,,60206.0,123.0,Benign
"Jan 14, 2025 19:32:41.500218000 GMT",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.3,0x02,61,17,0xf729,,,,,,,,,,123.0,60206.0,Benign
"Jan 14, 2025 19:33:07.431684000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbcdc,,44229.0,1883.0,0x0018,502.0,-1.0,0xeeda,0101080a6c108d542736bd13,2.0,,,Benign
"Jan 14, 2025 19:33:07.438261000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03b6,,1883.0,44229.0,0x0010,6678.0,-1.0,0x2d59,0101080a2737267d6c108d54,,,,Benign
"Jan 14, 2025 19:33:07.438282000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03b3,,1883.0,44229.0,0x0018,6678.0,-1.0,0x5d4e,0101080a2737267d6c108d54,2.0,,,Benign
"Jan 14, 2025 19:33:07.438300000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbcdd,,44229.0,1883.0,0x0010,502.0,-1.0,0x4571,0101080a6c108d5a2737267d,,,,Benign
"Jan 14, 2025 19:33:37.467604000 GMT",68,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbcda,,44229.0,1883.0,0x0018,502.0,-1.0,0x1018,0101080a6c1102a82737267d,2.0,,,Benign
"Jan 14, 2025 19:33:37.473957000 GMT",68,eth:ethertype:ip:tcp:mqtt,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03b2,,1883.0,44229.0,0x0018,6678.0,-1.0,0x72a1,0101080a27379bd16c1102a8,2.0,,,Benign
"Jan 14, 2025 19:33:37.473991000 GMT",66,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbcdb,,44229.0,1883.0,0x0010,502.0,-1.0,0x5ac4,0101080a6c1102ae27379bd1,,,,Benign
"Jan 14, 2025 19:33:40.219242000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb732,,44229.0,1883.0,0x0010,502.0,-1.0,0x1bfc,0101080a6c110d6727379bd1,,,,Benign
"Jan 14, 2025 19:33:40.219271000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb731,,44229.0,1883.0,0x0018,502.0,-1.0,0xedd5,0101080a6c110d6727379bd1,,,,Benign
"Jan 14, 2025 19:33:40.219284000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb730,,44229.0,1883.0,0x0010,502.0,-1.0,0x33e8,0101080a6c110d6727379bd1,,,,Benign
"Jan 14, 2025 19:33:40.219305000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb72f,,44229.0,1883.0,0x0018,502.0,-1.0,0x5c9b,0101080a6c110d6727379bd1,,,,Benign
"Jan 14, 2025 19:33:40.219316000 GMT",1514,eth:ethertype:ip:tcp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xb72e,,44229.0,1883.0,0x0010,502.0,-1.0,0xb30a,0101080a6c110d6727379bd1,,,,Benign
"Jan 14, 2025 19:33:40.219331000 GMT",564,eth:ethertype:ip:tcp:mqtt,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.4.2,192.168.20.31,0x02,64,6,0xbae3,,44229.0,1883.0,0x0018,502.0,-1.0,0x6aab,0101080a6c110d6727379bd1,7738.0,,,Benign
"Jan 14, 2025 19:33:40.225566000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03b3,,1883.0,44229.0,0x0010,6723.0,-1.0,0x21af,0101080a2737a6906c110d67,,,,Benign
"Jan 14, 2025 19:33:40.225586000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03b2,,1883.0,44229.0,0x0010,6768.0,-1.0,0x1632,0101080a2737a6906c110d67,,,,Benign
"Jan 14, 2025 19:33:40.225592000 GMT",66,eth:ethertype:ip:tcp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.4.2,0x02,61,6,0x03b1,,1883.0,44229.0,0x0010,6813.0,-1.0,0x0e6a,0101080a2737a6916c110d67,,,,Benign
"Jan 14, 2025 19:33:41.504968000 GMT",67,eth:ethertype:ip:udp:dns,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.2,192.168.20.31,0x02,64,17,0x71c2,,,,,,,,,,53602.0,53.0,Benign
"Jan 14, 2025 19:33:41.510612000 GMT",83,eth:ethertype:ip:udp:dns,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.2,0x02,61,17,0xec79,,,,,,,,,,53.0,53602.0,Benign
"Jan 14, 2025 19:33:41.510681000 GMT",90,eth:ethertype:ip:udp:ntp,02:42:e8:8a:b5:00,0c:03:36:87:00:00,192.168.0.3,192.168.20.31,0x02,64,17,0xcf1a,,,,,,,,,,60319.0,123.0,Benign
"Jan 14, 2025 19:33:41.515688000 GMT",90,eth:ethertype:ip:udp:ntp,0c:03:36:87:00:00,02:42:e8:8a:b5:00,192.168.20.31,192.168.0.3,0x02,61,17,0xbc85,,,,,,,,,,123.0,60319.0,Benign
